"name","name_ar","sku","price","sale_price","quantity","is_infinite","is_taxable","requires_shipping","is_draft","description","short_description","categories","images","weight","barcode"
"Facebook Portal+","Facebook Portal+","NGS-FAC-VID-0753","799","","10","FALSE","TRUE","TRUE","FALSE","Facebook Portal+ available at NGS Smart Home Store. Price: 799 SAR.","Facebook Portal+ &#8211; Smart Home Product","مكالمات فيديو","https://neogen.store/wp-content/uploads/NGS-FAC-VID-0753.webp","",""
"Amazon Echo Show 10","Amazon Echo Show 10","NGS-AMA-VID-0752","999","","10","FALSE","TRUE","TRUE","FALSE","Amazon Echo Show 10 available at NGS Smart Home Store. Price: 999 SAR.","Amazon Echo Show 10 &#8211; Smart Home Product","مكالمات فيديو","https://neogen.store/wp-content/uploads/NGS-AMA-VID-0752.webp","",""
"Xiaomi Motion Sensor 2","Xiaomi Motion Sensor 2","NGS-XIA-MOT-0751","99","","10","FALSE","TRUE","TRUE","FALSE","Xiaomi Motion Sensor 2 available at NGS Smart Home Store. Price: 99 SAR.","Xiaomi Motion Sensor 2 &#8211; Smart Home Product","إضاءة حركة","https://neogen.store/wp-content/uploads/NGS-XIA-MOT-0751.webp","",""
"IKEA TRÅDFRI Motion Kit","IKEA TRÅDFRI Motion Kit","NGS-IKE-MOT-0750","199","","10","FALSE","TRUE","TRUE","FALSE","IKEA TRÅDFRI Motion Kit available at NGS Smart Home Store. Price: 199 SAR.","IKEA TRÅDFRI Motion Kit &#8211; Smart Home Product","إضاءة حركة","https://neogen.store/wp-content/uploads/NGS-IKE-MOT-0750.webp","",""
"Philips Hue Motion Sensor Bundle","Philips Hue Motion Sensor Bundle","NGS-PHI-MOT-0749","399","","10","FALSE","TRUE","TRUE","FALSE","Philips Hue Motion Sensor Bundle available at NGS Smart Home Store. Price: 399 SAR.","Philips Hue Motion Sensor Bundle &#8211; Smart Home Product","إضاءة حركة","https://neogen.store/wp-content/uploads/NGS-PHI-MOT-0749.webp","",""
"Withings ScanWatch","Withings ScanWatch","NGS-WIT-FAL-0747","1499","","10","FALSE","TRUE","TRUE","FALSE","Withings ScanWatch available at NGS Smart Home Store. Price: 1499 SAR.","Withings ScanWatch &#8211; Smart Home Product","كشف السقوط","https://neogen.store/wp-content/uploads/NGS-WIT-FAL-0747.webp","",""
"Samsung Galaxy Watch 6","Samsung Galaxy Watch 6","NGS-SAM-FAL-0746","1299","","10","FALSE","TRUE","TRUE","FALSE","Samsung Galaxy Watch 6 available at NGS Smart Home Store. Price: 1299 SAR.","Samsung Galaxy Watch 6 &#8211; Smart Home Product","كشف السقوط","https://neogen.store/wp-content/uploads/NGS-SAM-FAL-0746.webp","",""
"Apple Apple Watch Series 9","Apple Apple Watch Series 9","NGS-APP-FAL-0745","1899","","10","FALSE","TRUE","TRUE","FALSE","Apple Apple Watch Series 9 available at NGS Smart Home Store. Price: 1899 SAR.","Apple Apple Watch Series 9 &#8211; Smart Home Product","كشف السقوط","https://neogen.store/wp-content/uploads/NGS-APP-FAL-0745.webp","",""
"Apple Apple Watch SE","Apple Apple Watch SE","NGS-APP-EME-0744","1199","","10","FALSE","TRUE","TRUE","FALSE","Apple Apple Watch SE available at NGS Smart Home Store. Price: 1199 SAR.","Apple Apple Watch SE &#8211; Smart Home Product","تنبيهات طوارئ","https://neogen.store/wp-content/uploads/NGS-APP-EME-0744.webp","",""
"Samsung Galaxy Watch 5","Samsung Galaxy Watch 5","NGS-SAM-EME-0743","999","","10","FALSE","TRUE","TRUE","FALSE","Samsung Galaxy Watch 5 available at NGS Smart Home Store. Price: 999 SAR.","Samsung Galaxy Watch 5 &#8211; Smart Home Product","تنبيهات طوارئ","https://neogen.store/wp-content/uploads/NGS-SAM-EME-0743.webp","",""
"Lifeline HomeSafe Standard","Lifeline HomeSafe Standard","NGS-LIF-EME-0742","249","","10","FALSE","TRUE","TRUE","FALSE","Lifeline HomeSafe Standard available at NGS Smart Home Store. Price: 249 SAR.","Lifeline HomeSafe Standard &#8211; Smart Home Product","تنبيهات طوارئ","https://neogen.store/wp-content/uploads/NGS-LIF-EME-0742.webp","",""
"Bay Alarm Medical SOS Smartwatch","Bay Alarm Medical SOS Smartwatch","NGS-BAY-EME-0741","199","","10","FALSE","TRUE","TRUE","FALSE","Bay Alarm Medical SOS Smartwatch available at NGS Smart Home Store. Price: 199 SAR.","Bay Alarm Medical SOS Smartwatch &#8211; Smart Home Product","تنبيهات طوارئ","https://neogen.store/wp-content/uploads/NGS-BAY-EME-0741.webp","",""
"Medical Guardian Mini Guardian","Medical Guardian Mini Guardian","NGS-MED-EME-0740","149","","10","FALSE","TRUE","TRUE","FALSE","Medical Guardian Mini Guardian available at NGS Smart Home Store. Price: 149 SAR.","Medical Guardian Mini Guardian &#8211; Smart Home Product","تنبيهات طوارئ","https://neogen.store/wp-content/uploads/NGS-MED-EME-0740.webp","",""
"Hunter Signal 54""","Hunter Signal 54""","NGS-HUN-FAN-0739","1499","","10","FALSE","TRUE","TRUE","FALSE","Hunter Signal 54"" available at NGS Smart Home Store. Price: 1499 SAR.","Hunter Signal 54&#8243; &#8211; Smart Home Product","مراوح ذكية","https://neogen.store/wp-content/uploads/NGS-HUN-FAN-0739.webp","",""
"Big Ass Fans Haiku L","Big Ass Fans Haiku L","NGS-BIG-FAN-0738","2999","","10","FALSE","TRUE","TRUE","FALSE","Big Ass Fans Haiku L available at NGS Smart Home Store. Price: 2999 SAR.","Big Ass Fans Haiku L &#8211; Smart Home Product","مراوح ذكية","https://neogen.store/wp-content/uploads/NGS-BIG-FAN-0738.webp","",""
"Venta LW45","Venta LW45","NGS-VEN-HUM-0737","1299","","10","FALSE","TRUE","TRUE","FALSE","Venta LW45 available at NGS Smart Home Store. Price: 1299 SAR.","Venta LW45 &#8211; Smart Home Product","مرطبات","https://neogen.store/wp-content/uploads/NGS-VEN-HUM-0737.webp","",""
"Dyson AM10 Humidifier","Dyson AM10 Humidifier","NGS-DYS-HUM-0736","1999","","10","FALSE","TRUE","TRUE","FALSE","Dyson AM10 Humidifier available at NGS Smart Home Store. Price: 1999 SAR.","Dyson AM10 Humidifier &#8211; Smart Home Product","مرطبات","https://neogen.store/wp-content/uploads/NGS-DYS-HUM-0736.webp","",""
"Levoit LV600S Hybrid","Levoit LV600S Hybrid","NGS-LEV-HUM-0735","449","","10","FALSE","TRUE","TRUE","FALSE","Levoit LV600S Hybrid available at NGS Smart Home Store. Price: 449 SAR.","Levoit LV600S Hybrid &#8211; Smart Home Product","مرطبات","https://neogen.store/wp-content/uploads/NGS-LEV-HUM-0735.webp","",""
"LG PuriCare Dehumid","LG PuriCare Dehumid","NGS-LG-DEH-0734","1499","","10","FALSE","TRUE","TRUE","FALSE","LG PuriCare Dehumid available at NGS Smart Home Store. Price: 1499 SAR.","LG PuriCare Dehumid &#8211; Smart Home Product","مزيلات رطوبة","https://neogen.store/wp-content/uploads/NGS-LG-DEH-0734.webp","",""
"hOmeLabs 50-pint WiFi","hOmeLabs 50-pint WiFi","NGS-HOM-DEH-0733","799","","10","FALSE","TRUE","TRUE","FALSE","hOmeLabs 50-pint WiFi available at NGS Smart Home Store. Price: 799 SAR.","hOmeLabs 50-pint WiFi &#8211; Smart Home Product","مزيلات رطوبة","https://neogen.store/wp-content/uploads/NGS-HOM-DEH-0733.webp","",""
"Midea Cube 50-pint","Midea Cube 50-pint","NGS-MID-DEH-0732","899","","10","FALSE","TRUE","TRUE","FALSE","Midea Cube 50-pint available at NGS Smart Home Store. Price: 899 SAR.","Midea Cube 50-pint &#8211; Smart Home Product","مزيلات رطوبة","https://neogen.store/wp-content/uploads/NGS-MID-DEH-0732.webp","",""
"Frigidaire Gallery 50-pint","Frigidaire Gallery 50-pint","NGS-FRI-DEH-0731","999","","10","FALSE","TRUE","TRUE","FALSE","Frigidaire Gallery 50-pint available at NGS Smart Home Store. Price: 999 SAR.","Frigidaire Gallery 50-pint &#8211; Smart Home Product","مزيلات رطوبة","https://neogen.store/wp-content/uploads/NGS-FRI-DEH-0731.webp","",""
"Fantech SER 1504","Fantech SER 1504","NGS-FAN-VEN-0730","2499","","10","FALSE","TRUE","TRUE","FALSE","Fantech SER 1504 available at NGS Smart Home Store. Price: 2499 SAR.","Fantech SER 1504 &#8211; Smart Home Product","تهوية","https://neogen.store/wp-content/uploads/NGS-FAN-VEN-0730.webp","",""
"Zhongyi ZY-ERV-300","Zhongyi ZY-ERV-300","NGS-ZHO-VEN-0729","3499","","10","FALSE","TRUE","TRUE","FALSE","Zhongyi ZY-ERV-300 available at NGS Smart Home Store. Price: 3499 SAR.","Zhongyi ZY-ERV-300 &#8211; Smart Home Product","تهوية","https://neogen.store/wp-content/uploads/NGS-ZHO-VEN-0729.webp","",""
"Honeywell HRV200","Honeywell HRV200","NGS-HON-VEN-0728","2999","","10","FALSE","TRUE","TRUE","FALSE","Honeywell HRV200 available at NGS Smart Home Store. Price: 2999 SAR.","Honeywell HRV200 &#8211; Smart Home Product","تهوية","https://neogen.store/wp-content/uploads/NGS-HON-VEN-0728.webp","",""
"Broan AI Series Smart","Broan AI Series Smart","NGS-BRO-VEN-0727","549","","10","FALSE","TRUE","TRUE","FALSE","Broan AI Series Smart available at NGS Smart Home Store. Price: 549 SAR.","Broan AI Series Smart &#8211; Smart Home Product","تهوية","https://neogen.store/wp-content/uploads/NGS-BRO-VEN-0727.webp","",""
"Panasonic WhisperCeiling DC","Panasonic WhisperCeiling DC","NGS-PAN-VEN-0726","899","","10","FALSE","TRUE","TRUE","FALSE","Panasonic WhisperCeiling DC available at NGS Smart Home Store. Price: 899 SAR.","Panasonic WhisperCeiling DC &#8211; Smart Home Product","تهوية","https://neogen.store/wp-content/uploads/NGS-PAN-VEN-0726.webp","",""
"Samsung WindFree 12K","Samsung WindFree 12K","NGS-SAM-MIN-0725","3999","","10","FALSE","TRUE","TRUE","FALSE","Samsung WindFree 12K available at NGS Smart Home Store. Price: 3999 SAR.","Samsung WindFree 12K &#8211; Smart Home Product","مكيفات","https://neogen.store/wp-content/uploads/NGS-SAM-MIN-0725.webp","",""
"Daikin FTKF-Series","Daikin FTKF-Series","NGS-DAI-MIN-0724","4999","","10","FALSE","TRUE","TRUE","FALSE","Daikin FTKF-Series available at NGS Smart Home Store. Price: 4999 SAR.","Daikin FTKF-Series &#8211; Smart Home Product","مكيفات","https://neogen.store/wp-content/uploads/NGS-DAI-MIN-0724.webp","",""
"LG Dual Inverter 12K","LG Dual Inverter 12K","NGS-LG-MIN-0723","3499","","10","FALSE","TRUE","TRUE","FALSE","LG Dual Inverter 12K available at NGS Smart Home Store. Price: 3499 SAR.","LG Dual Inverter 12K &#8211; Smart Home Product","مكيفات","https://neogen.store/wp-content/uploads/NGS-LG-MIN-0723.webp","",""
"Gree LIVS12HP","Gree LIVS12HP","NGS-GRE-MIN-0722","2499","","10","FALSE","TRUE","TRUE","FALSE","Gree LIVS12HP available at NGS Smart Home Store. Price: 2499 SAR.","Gree LIVS12HP &#8211; Smart Home Product","مكيفات","https://neogen.store/wp-content/uploads/NGS-GRE-MIN-0722.webp","",""
"Midea U-Shape 12K","Midea U-Shape 12K","NGS-MID-MIN-0721","1999","","10","FALSE","TRUE","TRUE","FALSE","Midea U-Shape 12K available at NGS Smart Home Store. Price: 1999 SAR.","Midea U-Shape 12K &#8211; Smart Home Product","مكيفات","https://neogen.store/wp-content/uploads/NGS-MID-MIN-0721.webp","",""
"HALO BassiNest","HALO BassiNest","NGS-HAL-FEE-0720","1299","","10","FALSE","TRUE","TRUE","FALSE","HALO BassiNest available at NGS Smart Home Store. Price: 1299 SAR.","HALO BassiNest &#8211; Smart Home Product","تغذية","https://neogen.store/wp-content/uploads/NGS-HAL-FEE-0720.webp","",""
"TommeeTippee Perfect Prep","TommeeTippee Perfect Prep","NGS-TOM-FEE-0719","449","","10","FALSE","TRUE","TRUE","FALSE","TommeeTippee Perfect Prep available at NGS Smart Home Store. Price: 449 SAR.","TommeeTippee Perfect Prep &#8211; Smart Home Product","تغذية","https://neogen.store/wp-content/uploads/NGS-TOM-FEE-0719.webp","",""
"Baby Brezza Formula Pro","Baby Brezza Formula Pro","NGS-BAB-FEE-0718","899","","10","FALSE","TRUE","TRUE","FALSE","Baby Brezza Formula Pro available at NGS Smart Home Store. Price: 899 SAR.","Baby Brezza Formula Pro &#8211; Smart Home Product","تغذية","https://neogen.store/wp-content/uploads/NGS-BAB-FEE-0718.webp","",""
"Miku Smart Monitor","Miku Smart Monitor","NGS-MIK-SMA-0717","1699","","10","FALSE","TRUE","TRUE","FALSE","Miku Smart Monitor available at NGS Smart Home Store. Price: 1699 SAR.","Miku Smart Monitor &#8211; Smart Home Product","غرفة أطفال ذكية","https://neogen.store/wp-content/uploads/NGS-MIK-SMA-0717.webp","",""
"4moms mamaRoo Sleep","4moms mamaRoo Sleep","NGS-MO-SMA-0716","1799","","10","FALSE","TRUE","TRUE","FALSE","4moms mamaRoo Sleep available at NGS Smart Home Store. Price: 1799 SAR.","4moms mamaRoo Sleep &#8211; Smart Home Product","غرفة أطفال ذكية","https://neogen.store/wp-content/uploads/NGS-MO-SMA-0716.webp","",""
"Cradlewise Smart Crib","Cradlewise Smart Crib","NGS-CRA-SMA-0715","7499","","10","FALSE","TRUE","TRUE","FALSE","Cradlewise Smart Crib available at NGS Smart Home Store. Price: 7499 SAR.","Cradlewise Smart Crib &#8211; Smart Home Product","غرفة أطفال ذكية","https://neogen.store/wp-content/uploads/NGS-CRA-SMA-0715.webp","",""
"SNOO Smart Sleeper","SNOO Smart Sleeper","NGS-SNO-SMA-0714","6999","","10","FALSE","TRUE","TRUE","FALSE","SNOO Smart Sleeper available at NGS Smart Home Store. Price: 6999 SAR.","SNOO Smart Sleeper &#8211; Smart Home Product","غرفة أطفال ذكية","https://neogen.store/wp-content/uploads/NGS-SNO-SMA-0714.webp","",""
"Cubo Ai Plus","Cubo Ai Plus","NGS-CUB-BAB-0713","1199","","10","FALSE","TRUE","TRUE","FALSE","Cubo Ai Plus available at NGS Smart Home Store. Price: 1199 SAR.","Cubo Ai Plus &#8211; Smart Home Product","مراقبة أطفال","https://neogen.store/wp-content/uploads/NGS-CUB-BAB-0713.webp","",""
"Motorola PIP1610","Motorola PIP1610","NGS-MOT-BAB-0712","799","","10","FALSE","TRUE","TRUE","FALSE","Motorola PIP1610 available at NGS Smart Home Store. Price: 799 SAR.","Motorola PIP1610 &#8211; Smart Home Product","مراقبة أطفال","https://neogen.store/wp-content/uploads/NGS-MOT-BAB-0712.webp","",""
"VTech RM7766HD","VTech RM7766HD","NGS-VTE-BAB-0711","999","","10","FALSE","TRUE","TRUE","FALSE","VTech RM7766HD available at NGS Smart Home Store. Price: 999 SAR.","VTech RM7766HD &#8211; Smart Home Product","مراقبة أطفال","https://neogen.store/wp-content/uploads/NGS-VTE-BAB-0711.webp","",""
"Infant Optics DXR-8 Pro","Infant Optics DXR-8 Pro","NGS-INF-BAB-0710","899","","10","FALSE","TRUE","TRUE","FALSE","Infant Optics DXR-8 Pro available at NGS Smart Home Store. Price: 899 SAR.","Infant Optics DXR-8 Pro &#8211; Smart Home Product","مراقبة أطفال","https://neogen.store/wp-content/uploads/NGS-INF-BAB-0710.webp","",""
"Eufy SpaceView Pro","Eufy SpaceView Pro","NGS-EUF-BAB-0709","749","","10","FALSE","TRUE","TRUE","FALSE","Eufy SpaceView Pro available at NGS Smart Home Store. Price: 749 SAR.","Eufy SpaceView Pro &#8211; Smart Home Product","مراقبة أطفال","https://neogen.store/wp-content/uploads/NGS-EUF-BAB-0709.webp","",""
"Owlet Cam 2","Owlet Cam 2","NGS-OWL-BAB-0708","899","","10","FALSE","TRUE","TRUE","FALSE","Owlet Cam 2 available at NGS Smart Home Store. Price: 899 SAR.","Owlet Cam 2 &#8211; Smart Home Product","مراقبة أطفال","https://neogen.store/wp-content/uploads/NGS-OWL-BAB-0708.webp","",""
"Vitamix A3500 Ascent","Vitamix A3500 Ascent","NGS-VIT-SMA-0707","2499","","10","FALSE","TRUE","TRUE","FALSE","Vitamix A3500 Ascent available at NGS Smart Home Store. Price: 2499 SAR.","Vitamix A3500 Ascent &#8211; Smart Home Product","أجهزة صغيرة","https://neogen.store/wp-content/uploads/NGS-VIT-SMA-0707.webp","",""
"Ninja Foodi Smart XL","Ninja Foodi Smart XL","NGS-NIN-SMA-0706","799","","10","FALSE","TRUE","TRUE","FALSE","Ninja Foodi Smart XL available at NGS Smart Home Store. Price: 799 SAR.","Ninja Foodi Smart XL &#8211; Smart Home Product","أجهزة صغيرة","https://neogen.store/wp-content/uploads/NGS-NIN-SMA-0706.webp","",""
"Cosori Pro II Air Fryer","Cosori Pro II Air Fryer","NGS-COS-SMA-0705","549","","10","FALSE","TRUE","TRUE","FALSE","Cosori Pro II Air Fryer available at NGS Smart Home Store. Price: 549 SAR.","Cosori Pro II Air Fryer &#8211; Smart Home Product","أجهزة صغيرة","https://neogen.store/wp-content/uploads/NGS-COS-SMA-0705.webp","",""
"Instant Vortex Plus","Instant Vortex Plus","NGS-INS-SMA-0704","499","","10","FALSE","TRUE","TRUE","FALSE","Instant Vortex Plus available at NGS Smart Home Store. Price: 499 SAR.","Instant Vortex Plus &#8211; Smart Home Product","أجهزة صغيرة","https://neogen.store/wp-content/uploads/NGS-INS-SMA-0704.webp","",""
"Xiaomi Smart Kettle Pro","Xiaomi Smart Kettle Pro","NGS-XIA-SMA-0703","249","","10","FALSE","TRUE","TRUE","FALSE","Xiaomi Smart Kettle Pro available at NGS Smart Home Store. Price: 249 SAR.","Xiaomi Smart Kettle Pro &#8211; Smart Home Product","أجهزة صغيرة","https://neogen.store/wp-content/uploads/NGS-XIA-SMA-0703.webp","",""
"Bosch Series 8","Bosch Series 8","NGS-BOS-REF-0702","11999","","10","FALSE","TRUE","TRUE","FALSE","Bosch Series 8 available at NGS Smart Home Store. Price: 11999 SAR.","Bosch Series 8 &#8211; Smart Home Product","ثلاجة ذكية","https://neogen.store/wp-content/uploads/NGS-BOS-REF-0702.webp","",""
"GE Profile Smart","GE Profile Smart","NGS-GE-REF-0701","9999","","10","FALSE","TRUE","TRUE","FALSE","GE Profile Smart available at NGS Smart Home Store. Price: 9999 SAR.","GE Profile Smart &#8211; Smart Home Product","ثلاجة ذكية","https://neogen.store/wp-content/uploads/NGS-GE-REF-0701.webp","",""
"Samsung Bespoke 4-Door","Samsung Bespoke 4-Door","NGS-SAM-REF-0699","14999","","10","FALSE","TRUE","TRUE","FALSE","Samsung Bespoke 4-Door available at NGS Smart Home Store. Price: 14999 SAR.","Samsung Bespoke 4-Door &#8211; Smart Home Product","ثلاجة ذكية","https://neogen.store/wp-content/uploads/NGS-SAM-REF-0699.jpg","",""
"Samsung Bespoke AI Range","Samsung Bespoke AI Range","NGS-SAM-COO-0698","8999","","10","FALSE","TRUE","TRUE","FALSE","Samsung Bespoke AI Range available at NGS Smart Home Store. Price: 8999 SAR.","Samsung Bespoke AI Range &#8211; Smart Home Product","طبخ ذكي","https://neogen.store/wp-content/uploads/NGS-SAM-COO-0698.webp","",""
"June Oven","June Oven","NGS-JUN-COO-0696","2999","","10","FALSE","TRUE","TRUE","FALSE","June Oven available at NGS Smart Home Store. Price: 2999 SAR.","June Oven &#8211; Smart Home Product","طبخ ذكي","https://neogen.store/wp-content/uploads/NGS-JUN-COO-0696.webp","",""
"Tovala Steam Oven","Tovala Steam Oven","NGS-TOV-COO-0695","2499","","10","FALSE","TRUE","TRUE","FALSE","Tovala Steam Oven available at NGS Smart Home Store. Price: 2499 SAR.","Tovala Steam Oven &#8211; Smart Home Product","طبخ ذكي","https://neogen.store/wp-content/uploads/NGS-TOV-COO-0695.webp","",""
"Instant Pot Pro Plus WiFi","Instant Pot Pro Plus WiFi","NGS-INS-COO-0694","549","","10","FALSE","TRUE","TRUE","FALSE","Instant Pot Pro Plus WiFi available at NGS Smart Home Store. Price: 549 SAR.","Instant Pot Pro Plus WiFi &#8211; Smart Home Product","طبخ ذكي","https://neogen.store/wp-content/uploads/NGS-INS-COO-0694.webp","",""
"Anova Precision Pro","Anova Precision Pro","NGS-ANO-COO-0693","899","","10","FALSE","TRUE","TRUE","FALSE","Anova Precision Pro available at NGS Smart Home Store. Price: 899 SAR.","Anova Precision Pro &#8211; Smart Home Product","طبخ ذكي","https://neogen.store/wp-content/uploads/NGS-ANO-COO-0693.webp","",""
"Smarter Coffee 2nd Gen","Smarter Coffee 2nd Gen","NGS-SMA-COF-0692","599","","10","FALSE","TRUE","TRUE","FALSE","Smarter Coffee 2nd Gen available at NGS Smart Home Store. Price: 599 SAR.","Smarter Coffee 2nd Gen &#8211; Smart Home Product","آلة قهوة","https://neogen.store/wp-content/uploads/NGS-SMA-COF-0692.webp","",""
"Fellow Stagg EKG+","Fellow Stagg EKG+","NGS-FEL-COF-0691","799","","10","FALSE","TRUE","TRUE","FALSE","Fellow Stagg EKG+ available at NGS Smart Home Store. Price: 799 SAR.","Fellow Stagg EKG+ &#8211; Smart Home Product","آلة قهوة","https://neogen.store/wp-content/uploads/NGS-FEL-COF-0691.webp","",""
"DeLonghi La Specialista","DeLonghi La Specialista","NGS-DEL-COF-0690","2999","","10","FALSE","TRUE","TRUE","FALSE","DeLonghi La Specialista available at NGS Smart Home Store. Price: 2999 SAR.","DeLonghi La Specialista &#8211; Smart Home Product","آلة قهوة","https://neogen.store/wp-content/uploads/NGS-DEL-COF-0690.webp","",""
