ID,Type,SKU,"GTIN, UPC, EAN, or ISBN",Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (kg),Length (cm),Width (cm),Height (cm),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Brands,Blocksy Custom Data,Blocksy Variation Images,Meta: _ng_original_post_title,Meta: _ng_ar_title,Meta: _ng_ar_description_pre_n8n,Meta: _ng_ar_description,Meta: _ng_ar_description_source,Meta: _ng_ar_description_at,Meta: _ng_ar_title_source,Meta: _ng_amazon_sa_ref_price,Meta: _ng_amazon_sa_ref_url,Meta: _ng_amazon_sa_ref_at,Meta: _ng_amazon_sa_ref_confidence,Meta: _ng_pre_reprice_regular_price,Meta: _ng_pre_reprice_sale_price,Meta: _ng_pre_reprice_at,Meta: _last_change_time,Meta: _ng_ar_title_pre_n8n,Meta: _ng_ar_title_at,Meta: _ng_gift_card_region,Meta: _ng_gift_card_brand,Meta: _ng_gift_card_denom,Meta: _ng_gift_card_seed_version,Meta: _ng_pricing_status,Meta: _ng_seed_origin,Dimension Confidence,Dimension Notes,Amazon SA Reference Price (SAR),Amazon Reference Date,Price vs Amazon (SAR),Price vs Amazon (%),Pricing Status
137,simple,SH-RVC-RBRC-001,,Roborock Qrevo CurvX,1,0,visible,Roborock Qrevo CurvX - Available at NeoGen Store,,,,taxable,,1,,,0,0,11.0,48,42,45,1,,0,4599,Smart Home & IoT | أتمتة المنزل الذكي,"robot vacuum, smart home, مكنسة روبوت, منزل ذكي",,https://neogen.store/wp-content/uploads/SH-RVC-RBRC-001-1.jpg,,,,,,,,,0,,,,,روبوروك Qrevo CurvX,,"<!-- فقرة افتتاحية واحدة -->
    <p>روبروكوك Qrevo CurvX هو روبوت تنظيف أرضيات مبتكر يجمع بين الأداء العالي والتصميم المميز.</p>

    <!-- قسم ""لماذا هذا المنتج؟"" -->
    <h2><strong>لماذا هذا المنتج؟</strong></h2>
    <ul>
        <li>يتميز بقدرات تنظيف متقدمة تصل إلى 3000Pa من الضغط الجوي.</li>
        <li>يمتاز بمرونة الحركة مع نظام التتبع ثلاثي الأبعاد.</li>
        <li>يوفر خاصية التنظيف الذكي عبر تطبيق الهاتف المحمول.</li>
        <li>يتميز بتصميم فريد يتناسب مع مختلف أنواع الأرضيات.</li>
    </ul>

    <!-- قسم ""المواصفات التقنية:"" -->
    <h2><strong>المواصفات التقنية:</strong></h2>
    <table border=""1"">
        <thead>
            <tr>
                <th>الخاصية</th>
                <th>التفاصيل</th>
            </tr>
        </thead>
        <tbody>
            <tr>
                <td>نظام الضغط الجوي</td>
                <td>3000Pa</td>
            </tr>
            <tr>
                <td>حجم الجسم</td>
                <td>28.5 x 28.5 x 9 cm</td>
            </tr>
            <tr>
                <td>وزن الجهاز</td>
                <td>1.3 kg</td>
            </tr>
            <tr>
                <td>البطارية</td>
                <td>4000mAh</td>
            </tr>
            <tr>
                <td>cestor</td>
                <td>Roborock Qrevo CurvX</td>
            </tr>
        </tbody>
    </table>",ollama-qwen2.5:7b-bulk-full,2026-04-30T16:26:18+03:00,auto-generated,,,,,,,,,,,,,,,,,medium,Roborock Qrevo CurvX,,,,,
138,simple,SH-LGT-GOVE-002,,Govee Glide Hexagon Light Panels Ultra (10-pack),1,0,visible,Govee Glide Hexagon Light Panels Ultra (10-pack) - Available at NeoGen Store,,,,taxable,,1,,,0,0,3.5,50,35,12,1,,1299,1499,Smart Home & IoT | أتمتة المنزل الذكي,"LED lighting, RGB, إضاءة LED, إضاءة RGB",,https://neogen.store/wp-content/uploads/SH-LGT-GOVE-002-1.jpg,,,,,,,,,0,,,,,لوايات هексا곤 إضائة جلدي جلايد (10-قطعة),,"<p>تستعرض لكم منتج Govee Glide Hexagon Light Panels Ultra (10-pack)، حل مبتكر لضياء منازلك.</p>

    <h2><strong>لماذا هذا المنتج؟</strong></h2>
    <ul style=""direction: rtl;"">
        <li>تصميم هكسagonal فريد يضفي جمالًا فائقًا على أي غرفة.</li>
        <li>مرونة عالية في التحكم مع تطبيق ذكي متاح.</li>
        <li>عالية الكفاءة الطاقة، مما يجعلها خيارًا مثاليًا للحفاظ على البيئة.</li>
        <li>متعددة الاستخدامات، من الديكور إلى الترفيه.</li>
    </ul>

    <h2><strong>المواصفات التقنية:</strong></h2>
    <table border=""1"" style=""direction: rtl;"">
        <tr>
            <th>النوع</th>
            <th>عدد الأبواب</th>
            <th>حجم كل شريحة</th>
            <th>اللون</th>
            <th>التقنية</th>
        </tr>
        <tr>
            <td>ضوء هكسagonal</td>
            <td>10</td>
            <td>25x25 سم</td>
            <td>متعدد الألوان</td>
            <td>LED</td>
        </tr>
    </table>",ollama-qwen2.5:7b-bulk-full,2026-04-30T16:25:59+03:00,ollama-qwen2.5:7b-bulk,,,,,,,,,,2026-04-30T16:57:36+03:00,,,,,,,high,Govee Glide Hexagon 10-pack,,,,,
139,simple,SH-LGT-GOVE-001,,Govee RGBIC LED Strip M1 (5m),1,0,visible,Govee RGBIC LED Strip M1 (5m) - Available at NeoGen Store,,,,taxable,,1,,,0,0,0.6,30,22,8,1,,399,459,Smart Home & IoT | أتمتة المنزل الذكي,"LED lighting, RGB, إضاءة LED, إضاءة RGB",,https://neogen.store/wp-content/uploads/SH-LGT-GOVE-001-1.jpg,,,,,,,,,0,,,,,يفي رGBIC ليد ستريپ م1 (5م),,"<p>تعد شريط الإضاءة LED Govee RGBIC M1 (5m) الخيار الأمثل للمنزل والديكورات الداخلية، حيث تتميز بألوانها المتنوعة وسهولة التحكم.</p>

<strong>لماذا هذا المنتج؟</strong>
<ul style=""list-style-type: disc;"">
    <li>ألوان متعددة ومرونة في التحكم بالألوان。</li>
    <li>تصميم رفيع وغير مرئي يتناسب مع مختلف أنواع الديكور.</li>
    <li>متصل بالأجهزة الذكية عبر تطبيق Govee للتحكم عن بعد.</li>
    <li>مستوى إضاءة عالي ودقة في التحكم بدرجة السطوع。</li>
</ul>

<strong>المواصفات التقنية:</strong>
<table border=""1"">
    <tr>
        <th>الخاصية</th>
        <th>التفاصيل</th>
    </tr>
    <tr>
        <td>طول الشريط</td>
        <td>5m</td>
    </tr>
    <tr>
        <td>عدد الألوان المتاحة</td>
        <td>16M+</td>
    </tr>
    <tr>
        <td>تردد الإشارة</td>
        <td>300米/秒</td>
    </tr>
    <tr>
        <td>الضوء الأبيض</td>
        <td>CCT 2700K-6500K</td>
    </tr>
    <tr>
        <td>درجة السطوع</td>
        <td>100% PWM</td>
    </tr>
</table>",ollama-qwen2.5:7b-bulk-full,2026-04-30T16:25:44+03:00,ollama-qwen2.5:7b-bulk,,,,,,,,,,2026-04-30T16:57:33+03:00,,,,,,,high,Govee RGBIC LED Strip M1 5m,,,,,
140,simple,SH-LGT-LIFX-001,,LIFX Color A19 1100lm Bulb,1,0,visible,LIFX Color A19 1100lm Bulb - Available at NeoGen Store,,,,taxable,,1,,,0,0,0.2,12,8,8,1,,279,329,Smart Home & IoT | أتمتة المنزل الذكي,"LED lighting, smart home, WiFi, إضاءة LED, منزل ذكي, واي فاي",,https://neogen.store/wp-content/uploads/SH-LGT-LIFX-001-1.jpg,,,,,,,,,0,,,,,ليفك كولور أ19 1100lm بولب,,"<p>لمحة عن LIFX Color A19 1100lm Bulb: إنها ضوء متعدد الاستخدامات الذي يجمع بين الجمال والكفاءة في واحدة من الحلول الإضاءة الذكية.</p>
<ul>
    <li><strong>التحكم الذكي:</strong> يمكن التحكم في لون وسطوع الضوء باستخدام تطبيق الهاتف المحمول.</li>
    <li><strong>دقة اللون:</strong> يوفر 16 مليون لون مختلف للحصول على تجربة إضاءة فريدة.</li>
    <li><strong>الكفاءة:</strong> مع كفاءة استهلاك الطاقة عالية، يتم توفير المال والطاقة مع كل استخدام.</li>
    <li><strong>متعدد الاستخدامات:</strong> مناسب لجميع الأماكن، سواء كانت غرفة نوم أو مكتب أو حديقة.</li>
</ul>
<table>
    <tr>
        <th>الميزة</th>
        <th>التفاصيل</th>
    </tr>
    <tr>
        <td>نوع الإضاءة</td>
        <td>LED</td>
    </tr>
    <tr>
        <td>سطوع الضوء (lm)</td>
        <td>1100</td>
    </tr>
    <tr>
        <td>اللون</td>
        <td> أبيض / ألوان متعددة</td>
    </tr>
    <tr>
        <td>التحكم في اللون</td>
        <td> 16 مليون لون</td>
    </tr>
    <tr>
        <td>الاستهلاك الكهربي (W)</td>
        <td>9.5</td>
    </tr>
    <tr>
        <td>الضوء المتغير</td>
        <td>نعم</td>
    </tr>
</table>",ollama-qwen2.5:7b-bulk-full,2026-04-30T16:25:28+03:00,ollama-qwen2.5:7b-bulk,,,,,,,,,,2026-04-30T16:57:31+03:00,,,,,,,high,LIFX Color A19 bulb,,,,,
141,simple,SH-LGT-PHUE-002,,Philips Hue Gradient Lightstrip (2m),1,0,visible,Philips Hue Gradient Lightstrip (2m) - Available at NeoGen Store,,,,taxable,,1,,,0,0,0.5,25,20,8,1,,,1149,Smart Home & IoT | أتمتة المنزل الذكي,"LED lighting, smart home, Zigbee, إضاءة LED, بروتوكول Zigbee, منزل ذكي",,https://neogen.store/wp-content/uploads/SH-LGT-PHUE-002-1.jpg,,,,,,,,,0,,,,,ليدز Gradientsية من فิلسبي (2m),,"<p>تتميز شريط الإضاءة Philips Hue Gradient بتصميمها الفريد وتقنياتها المتقدمة، مما يجعلها الخيار الأمثل لمنزلك.</p>

    <h3><strong>لماذا هذا المنتج؟</strong></h3>
    <ul style=""direction: rtl;"">
        <li>توفير التحكم الدقيق في الإضاءة من خلال تطبيق Philips Hue.</li>
        <li>تصميم مرن يمكنه التكيف مع مختلف الأثاث والديكورات.</li>
        <li>تقنيات متقدمة مثل التدرج اللوني المستمر الذي يوفر تجربة إضاءة فريدة.</li>
        <li>عالية الكفاءة وتدوم لفترات طويلة.</li>
    </ul>

    <h3><strong>المواصفات التقنية:</strong></h3>
    <table border=""1"" style=""direction: rtl;"">
        <tr>
            <th>النوع</th>
            <th>طول الشريط</th>
            <th>عدد الأضواء</th>
            <th>التدرج اللوني</th>
            <th>التحكم في الإضاءة</th>
        </tr>
        <tr>
            <td>شريط إضاءة Philips Hue</td>
            <td>2m (6.56ft)</td>
            <td>16 LED</td>
            <td>نعم</td>
            <td>نعم، من خلال تطبيق Philips Hue</td>
        </tr>
    </table>",ollama-qwen2.5:7b-bulk-full,2026-04-30T16:25:11+03:00,ollama-qwen2.5:7b-bulk,,,,,,,,,,2026-04-30T16:57:28+03:00,,,,,,,high,Philips Hue Gradient Lightstrip 2m,,,,,
142,simple,SH-LGT-PHUE-001,,Philips Hue Starter Kit (3x A19 + Bridge),1,0,visible,Philips Hue Starter Kit (3x A19 + Bridge) - Available at NeoGen Store,,,,taxable,,1,,,0,0,1.2,28,20,14,1,,,899,Smart Home & IoT | أتمتة المنزل الذكي,"LED lighting, smart home, Zigbee, إضاءة LED, بروتوكول Zigbee, منزل ذكي",,https://neogen.store/wp-content/uploads/SH-LGT-PHUE-001-1.jpg,,,,,,,,,0,,,,,كit البدأية فيلips هو (3x A19 + بريج),,"<p>تستعد منزلك لعالم الذكاء الاصطناعي مع مزيج فريد من الإضاءة Philips Hue.</p>

    <h2><strong>لماذا هذا المنتج؟</strong></h2>
    <ul style=""list-style-type: disc;"">
        <li>التحكم عن بعد باستخدام الهاتف أو الجهاز اللوحي.</li>
        <li>التخطيط المرن للإضاءة عبر تطبيق Philips Hue.</li>
        <li>دعم لـ 16 مليون لون مختلف لإضفاء جاذبية على منزلك.</li>
        <li>العمل مع الأجهزة الأخرى الذكية في منزلك.</li>
    </ul>

    <h2><strong>المواصفات التقنية:</strong></h2>
    <table border=""1"" style=""width: 100%;"">
        <tr>
            <th>الميزة</th>
            <th>التفاصيل</th>
        </tr>
        <tr>
            <td>عدد الأضواء</td>
            <td>3x A19</td>
        </tr>
        <tr>
            <td>موديل الجهاز الأساسي</td>
            <td>Hue Bridge</td>
        </tr>
    </table>",ollama-qwen2.5:7b-bulk-full,2026-04-30T16:24:56+03:00,ollama-qwen2.5:7b-bulk,,,,,,,,,,2026-04-30T16:57:26+03:00,,,,,,,high,Philips Hue Starter Kit 3 bulbs + bridge,,,,,
143,simple,SH-LCK-AUGS-001,,August Wi-Fi Smart Lock (4th Gen),1,0,visible,August Wi-Fi Smart Lock (4th Gen) - Available at NeoGen Store,,,,taxable,,1,,,0,0,1.0,22,18,12,1,,1299,1499,Smart Home & IoT | أتمتة المنزل الذكي,"security, smart home, smart lock, أمن ومراقبة, قفل ذكي, منزل ذكي",,https://neogen.store/wp-content/uploads/SH-LCK-AUGS-001-1.jpg,,,,,,,,,0,,,,,august Wi-Fi ذكي قفل الجيل الرابع,,"<p>موكل ذكي August Wi-Fi Smart Lock (4th Gen) هو حل أمني مبتكر يتيح لك التحكم في باب منزلك عن بعد.</p>

    <strong>لماذا هذا المنتج؟</strong>
    <ul style=""direction: rtl;"">
        <li>التحكم عن بعد عبر تطبيق الهاتف الذكي.</li>
        <li>حماية فائقة مع إشعارات الحالة في الوقت الفعلي.</li>
        <li>سهولة الاستخدام والتركيب.</li>
        <li>دعم للتوافق مع أنظمة الأمن المنزلية الأخرى.</li>
    </ul>

    <strong>المواصفات التقنية:</strong>
    <table border=""1"" style=""direction: rtl;"">
        <tr>
            <th>النوع</th>
            <td>موكل ذكي Wi-Fi</td>
        </tr>
        <tr>
            <th>الجيل</th>
            <td>4th Gen</td>
        </tr>
        <tr>
            <th>التقنية المستخدمة</th>
            <td>Wi-Fi</td>
        </tr>
        <tr>
            <th>نظام التشغيل المدعوم</th>
            <td>Android, iOS</td>
        </tr>
    </table>",ollama-qwen2.5:7b-bulk-full,2026-04-30T16:24:42+03:00,ollama-qwen2.5:7b-bulk,,,,,,,,,,2026-04-30T16:57:23+03:00,,,,,,,high,August Wi-Fi Smart Lock 4th Gen,,,,,
144,simple,SH-LCK-AQRA-001,,Aqara Smart Lock U200,1,0,visible,Aqara Smart Lock U200 - Available at NeoGen Store,,,,taxable,,1,,,0,0,1.8,28,22,14,1,,1249,1439,Smart Home & IoT | أتمتة المنزل الذكي,"security, smart home, smart lock, أمن ومراقبة, قفل ذكي, منزل ذكي",,https://neogen.store/wp-content/uploads/SH-LCK-AQRA-001-1.jpg,,,,,,,,,0,,,,,آلة التحكم الذكي أقارة U200,,"<p>موصل ذكي مصمم للتحكم في الأبواب بسهولة ودقة، يوفر أمانًا عاليًا لمنزلك.</p>
    
    <h3><strong>لماذا هذا المنتج؟</strong></h3>
    <ul style=""list-style-type: disc;"">
        <li>يتميز بميزات الأمان المتقدمة مثل التعرف على بصمات الأصابع والكود الرقمي.</li>
        <li>إمكانية التحكم عن بعد عبر تطبيق الهاتف الذكي.</li>
        <li>تصميم مدمج وخفيف الوزن يجعله سهل التركيب والاستخدام.</li>
        <li>دعم للعمل مع منظومة智能家居系统，实现全屋智能控制。</li>
    </ul>

    <h3><strong>المواصفات التقنية:</strong></h3>
    <table border=""1"" cellspacing=""0"" cellpadding=""5"">
        <tr>
            <th>الخاصية</th>
            <th>التفاصيل</th>
        </tr>
        <tr>
            <td>نوع الموصل</td>
            <td>Zigbee 3.0</td>
        </tr>
        <tr>
            <td>عدد الأبواب التي يمكن توصيلها بها</td>
            <td>1</td>
        </tr>
        <tr>
            <td>التحكم عن بعد</td>
            <td>نعم، عبر تطبيق الهاتف الذكي</td>
        </tr>
        <tr>
            <td>التعرف على بصمات الأصابع</td>
            <td>نعم</td>
        </tr>
        <tr>
            <td>الكود الرقمي</td>
            <td>نعم</td>
        </tr>
    </table>",ollama-qwen2.5:7b-bulk-full,2026-04-30T16:24:29+03:00,ollama-qwen2.5:7b-bulk,,,,,,,,,,2026-04-30T16:57:21+03:00,,,,,,,high,Aqara Smart Lock U200,,,,,
145,simple,SH-LCK-YALE-001,,Yale Assure Lock 2 Wi-Fi,1,0,visible,Yale Assure Lock 2 Wi-Fi - Available at NeoGen Store,,,,taxable,,1,,,0,0,1.5,28,20,14,1,,0,1549,Smart Home & IoT | أتمتة المنزل الذكي,"security, smart home, smart lock, أمن ومراقبة, قفل ذكي, منزل ذكي",,https://neogen.store/wp-content/uploads/SH-LCK-YALE-001-1.jpg,,,,,,,,,0,,,,,قفل يالى تأكد 2 ويفي,,"<p>يقدم Yale Assure Lock 2 Wi-Fi حلًا آمنًا وعالي التقنية لحماية باب منزلك.</p>

    <h3><strong>لماذا هذا المنتج؟</strong></h3>
    <ul style=""list-style-type: disc; margin-left: 20px;"">
        <li>التحكم عن بعد عبر تطبيق الهاتف الذكي.</li>
        <li>حماية متقدمة مع إنذار السرقة.</li>
        <li>دعم Wi-Fi للاستخدام المرن.</li>
        <li>تصميم فاخر ومتين يتناسب مع مختلف الأنواع من الأبواب.</li>
    </ul>

    <h3><strong>المواصفات التقنية:</strong></h3>
    <table border=""1"" style=""width: 100%; text-align: center;"">
        <tr>
            <th>الخاصية</th>
            <th>التفاصيل</th>
        </tr>
        <tr>
            <td>نوع الباب</td>
            <td>للباب الرئيسي</td>
        </tr>
        <tr>
            <td>تقنية التشفير</td>
            <td>Z-Wave+</td>
        </tr>
        <tr>
            <td>التحكم عن بعد</td>
            <td>نعم، عبر تطبيق الهاتف الذكي</td>
        </tr>
        <tr>
            <td>الحماية من السرقة</td>
            <td>إنذار متقدم</td>
        </tr>
    </table>",ollama-qwen2.5:7b-bulk-full,2026-04-30T16:24:11+03:00,ollama-qwen2.5:7b-bulk,,,,,,,,,,2026-04-30T16:57:19+03:00,,,,,,,high,Yale Assure Lock 2 Wi-Fi,,,,,
146,simple,SH-DSP-GGLE-001,,Google Nest Hub (2nd Gen),1,0,visible,Google Nest Hub (2nd Gen) - Available at NeoGen Store,,,,taxable,,1,,,0,0,1.2,28,18,12,1,,0,699,Smart Home & IoT | أتمتة المنزل الذكي,"smart home, منزل ذكي",,https://neogen.store/wp-content/uploads/SH-DSP-GGLE-001-1.jpg,,,,,,,,,0,,,,,Google نست هاب (2nd Gen),,"<p>يتميز جوجل نست هاب الثاني بتصميمه المبتكر وواجهته البسيطة التي تجعل التحكم في المنزل أكثر سهولة.</p>

    <h3><strong>لماذا هذا المنتج؟</strong></h3>
    <ul>
        <li>شاشة عرض عالية الدقة (10.1 بوصة)</li>
        <li>دعم Google Assistant للاستجابة للأسئلة والإيعازات الصوتية</li>
        <li>إمكانية التحكم في الأجهزة الذكية في المنزل من خلال الأوامر الصوتية</li>
        <li>تصميم أنيق وخفيف الوزن يجعله مثاليًا للمعيشة والعمل</li>
    </ul>

    <h3><strong>المواصفات التقنية:</strong></h3>
    <table border=""1"">
        <thead>
            <tr>
                <th>الخاصية</th>
                <th>التفاصيل</th>
            </tr>
        </thead>
        <tbody>
            <tr>
                <td>حجم الشاشة</td>
                <td>10.1 بوصة</td>
            </tr>
            <tr>
                <td>معالج</td>
                <td>Cortex-A53 64-bit Quad-core Processor</td>
            </tr>
            <tr>
                <td>ذاكرة الوصول العشوائي (RAM)</td>
                <td>2 GB</td>
            </tr>
            <tr>
                <td>ذاكرة التخزين الداخلية</td>
                <td>16 GB</td>
            </tr>
            <tr>
                <td>الشبكة اللاسلكية</td>
                <td>Wi-Fi 802.11 b/g/n/ac, Bluetooth 4.2</td>
            </tr>
            <tr>
                <td>دقة الشاشة</td>
                <td>1280 x 800</td>
            </tr>
        </tbody>
    </table>",ollama-qwen2.5:7b-bulk-full,2026-04-30T16:23:56+03:00,ollama-qwen2.5:7b-bulk,,,,,,,,,,2026-04-30T17:00:35+03:00,,,,,,,high,Google Nest Hub 2nd Gen,,,,,
